country,date,cases,deaths,uci,hospitalizations,cases_non_cum,deaths_non_cum,uci_non_cum,iso
French Guiana,2020-03-14,5,0,0,0,0,0,0,GUF
French Guiana,2020-03-16,11,0,0,0,6,0,0,GUF
French Guiana,2020-03-17,11,0,0,0,0,0,0,GUF
French Guiana,2020-03-18,11,0,0,0,0,0,0,GUF
French Guiana,2020-03-19,11,0,0,0,0,0,0,GUF
French Guiana,2020-03-20,15,0,0,0,4,0,0,GUF
French Guiana,2020-03-21,18,0,0,0,3,0,0,GUF
Gabon,2020-03-14,1,0,0,0,1,0,0,GAB
Gabon,2020-03-15,1,0,0,0,0,0,0,GAB
Gabon,2020-03-16,1,0,0,0,0,0,0,GAB
Gabon,2020-03-17,1,0,0,0,0,0,0,GAB
Gabon,2020-03-18,1,0,0,0,0,0,0,GAB
Gabon,2020-03-19,1,0,0,0,0,0,0,GAB
Gabon,2020-03-20,3,1,0,0,2,1,0,GAB
Gabon,2020-03-21,4,1,0,0,1,0,0,GAB
Gabon,2020-03-22,5,1,0,0,1,0,0,GAB
Gabon,2020-03-23,5,1,0,0,0,0,0,GAB
Gabon,2020-03-24,6,1,0,0,1,0,0,GAB
Gabon,2020-03-25,6,1,0,0,0,0,0,GAB
Gabon,2020-03-26,7,1,0,0,1,0,0,GAB
Gabon,2020-03-27,7,1,0,0,0,0,0,GAB
Gabon,2020-03-28,7,1,0,0,0,0,0,GAB
Gabon,2020-03-29,7,1,0,0,0,0,0,GAB
Gabon,2020-03-30,7,1,0,0,0,0,0,GAB
Gambia,2020-03-18,1,0,0,0,1,0,0,GMB
Gambia,2020-03-19,1,0,0,0,0,0,0,GMB
Gambia,2020-03-20,1,0,0,0,0,0,0,GMB
Gambia,2020-03-21,1,0,0,0,0,0,0,GMB
Gambia,2020-03-22,1,0,0,0,0,0,0,GMB
Gambia,2020-03-23,2,1,0,0,1,1,0,GMB
Gambia,2020-03-24,3,1,0,0,1,0,0,GMB
Gambia,2020-03-25,3,1,0,0,0,0,0,GMB
Gambia,2020-03-26,3,1,0,0,0,0,0,GMB
Gambia,2020-03-27,3,1,0,0,0,0,0,GMB
Gambia,2020-03-28,3,1,0,0,0,0,0,GMB
Gambia,2020-03-29,4,1,0,0,1,0,0,GMB
Gambia,2020-03-30,4,1,0,0,0,0,0,GMB
Georgia,2020-02-26,1,0,0,0,1,0,0,GEO
Georgia,2020-02-27,1,0,0,0,0,0,0,GEO
Georgia,2020-02-28,1,0,0,0,0,0,0,GEO
Georgia,2020-02-29,1,0,0,0,0,0,0,GEO
Georgia,2020-03-01,3,0,0,0,2,0,0,GEO
Georgia,2020-03-02,3,0,0,0,0,0,0,GEO
Georgia,2020-03-03,3,0,0,0,0,0,0,GEO
Georgia,2020-03-04,3,0,0,0,0,0,0,GEO
Georgia,2020-03-05,4,0,0,0,1,0,0,GEO
Georgia,2020-03-06,4,0,0,0,0,0,0,GEO
Georgia,2020-03-07,4,0,0,0,0,0,0,GEO
Georgia,2020-03-08,13,0,0,0,9,0,0,GEO
Georgia,2020-03-09,15,0,0,0,2,0,0,GEO
Georgia,2020-03-10,15,0,0,0,0,0,0,GEO
Georgia,2020-03-11,24,0,0,0,9,0,0,GEO
Georgia,2020-03-12,24,0,0,0,0,0,0,GEO
Georgia,2020-03-13,25,0,0,0,1,0,0,GEO
Georgia,2020-03-14,30,0,0,0,5,0,0,GEO
Georgia,2020-03-15,33,0,0,0,3,0,0,GEO
Georgia,2020-03-16,33,0,0,0,0,0,0,GEO
Georgia,2020-03-17,34,0,0,0,1,0,0,GEO
Georgia,2020-03-18,38,0,0,0,4,0,0,GEO
Georgia,2020-03-19,40,0,0,0,2,0,0,GEO
Georgia,2020-03-20,43,0,0,0,3,0,0,GEO
Georgia,2020-03-21,49,0,0,0,6,0,0,GEO
Georgia,2020-03-22,54,0,0,0,5,0,0,GEO
Georgia,2020-03-23,61,0,0,0,7,0,0,GEO
Georgia,2020-03-24,70,0,0,0,9,0,0,GEO
Georgia,2020-03-25,75,0,0,0,5,0,0,GEO
Georgia,2020-03-26,79,0,0,0,4,0,0,GEO
Georgia,2020-03-27,83,0,0,0,4,0,0,GEO
Georgia,2020-03-28,90,0,0,0,7,0,0,GEO
Georgia,2020-03-29,91,0,0,0,1,0,0,GEO
Georgia,2020-03-30,103,0,0,0,12,0,0,GEO
Germany,2020-01-28,4,0,0,0,4,0,0,DEU
Germany,2020-01-29,4,0,0,0,0,0,0,DEU
Germany,2020-01-30,4,0,0,0,0,0,0,DEU
Germany,2020-01-31,5,0,0,0,1,0,0,DEU
Germany,2020-02-01,8,0,0,0,3,0,0,DEU
Germany,2020-02-02,10,0,0,0,2,0,0,DEU
Germany,2020-02-03,12,0,0,0,2,0,0,DEU
Germany,2020-02-04,12,0,0,0,0,0,0,DEU
Germany,2020-02-05,12,0,0,0,0,0,0,DEU
Germany,2020-02-06,12,0,0,0,0,0,0,DEU
Germany,2020-02-07,13,0,0,0,1,0,0,DEU
Germany,2020-02-08,13,0,0,0,0,0,0,DEU
Germany,2020-02-09,14,0,0,0,1,0,0,DEU
Germany,2020-02-10,14,0,0,0,0,0,0,DEU
Germany,2020-02-11,16,0,0,0,2,0,0,DEU
Germany,2020-02-12,16,0,0,0,0,0,0,DEU
Germany,2020-02-13,16,0,0,0,0,0,0,DEU
Germany,2020-02-14,16,0,0,0,0,0,0,DEU
Germany,2020-02-15,16,0,0,0,0,0,0,DEU
Germany,2020-02-16,16,0,0,0,0,0,0,DEU
Germany,2020-02-17,16,0,0,0,0,0,0,DEU
Germany,2020-02-18,16,0,0,0,0,0,0,DEU
Germany,2020-02-19,16,0,0,0,0,0,0,DEU
Germany,2020-02-20,16,0,0,0,0,0,0,DEU
Germany,2020-02-21,16,0,0,0,0,0,0,DEU
Germany,2020-02-22,16,0,0,0,0,0,0,DEU
Germany,2020-02-23,16,0,0,0,0,0,0,DEU
Germany,2020-02-24,16,0,0,0,0,0,0,DEU
Germany,2020-02-25,17,0,0,0,1,0,0,DEU
Germany,2020-02-26,27,0,0,0,10,0,0,DEU
Germany,2020-02-27,46,0,0,0,19,0,0,DEU
Germany,2020-02-28,48,0,0,0,2,0,0,DEU
Germany,2020-02-29,79,0,0,0,31,0,0,DEU
Germany,2020-03-01,130,0,0,0,51,0,0,DEU
Germany,2020-03-02,159,0,0,0,29,0,0,DEU
Germany,2020-03-03,196,0,0,0,37,0,0,DEU
Germany,2020-03-04,262,0,0,0,66,0,0,DEU
Germany,2020-03-05,482,0,0,0,220,0,0,DEU
Germany,2020-03-06,670,0,0,0,188,0,0,DEU
Germany,2020-03-07,799,0,0,0,129,0,0,DEU
Germany,2020-03-08,1040,0,0,0,241,0,0,DEU
Germany,2020-03-09,1176,2,0,0,136,2,0,DEU
Germany,2020-03-10,1457,2,0,0,281,0,0,DEU
Germany,2020-03-11,1908,3,0,0,451,1,0,DEU
Germany,2020-03-12,2078,3,0,0,170,0,0,DEU
Germany,2020-03-13,3675,7,0,0,1597,4,0,DEU
Germany,2020-03-14,4585,9,0,0,910,2,0,DEU
Germany,2020-03-15,5795,11,0,0,1210,2,0,DEU
Germany,2020-03-16,7272,17,0,0,1477,6,0,DEU
Germany,2020-03-17,9257,24,0,0,1985,7,0,DEU
Germany,2020-03-18,12327,28,0,0,3070,4,0,DEU
Germany,2020-03-19,15320,44,0,0,2993,16,0,DEU
Germany,2020-03-20,19848,67,0,0,4528,23,0,DEU
Germany,2020-03-21,22213,84,0,0,2365,17,0,DEU
Germany,2020-03-22,24873,94,0,0,2660,10,0,DEU
Germany,2020-03-23,29056,123,0,0,4183,29,0,DEU
Germany,2020-03-24,32986,157,0,0,3930,34,0,DEU
Germany,2020-03-25,37323,206,0,0,4337,49,0,DEU
Germany,2020-03-26,43938,267,0,0,6615,61,0,DEU
Germany,2020-03-27,50871,342,0,0,6933,75,0,DEU
Germany,2020-03-28,57695,433,0,0,6824,91,0,DEU
Germany,2020-03-29,62095,533,0,0,4400,100,0,DEU
Germany,2020-03-30,66885,645,0,0,4790,112,0,DEU
Ghana,2020-03-14,3,0,0,0,3,0,0,GHA
Ghana,2020-03-15,6,0,0,0,3,0,0,GHA
Ghana,2020-03-16,6,0,0,0,0,0,0,GHA
Ghana,2020-03-17,7,0,0,0,1,0,0,GHA
Ghana,2020-03-18,7,0,0,0,0,0,0,GHA
Ghana,2020-03-19,11,0,0,0,4,0,0,GHA
Ghana,2020-03-20,16,0,0,0,5,0,0,GHA
Ghana,2020-03-21,19,1,0,0,3,1,0,GHA
Ghana,2020-03-22,23,1,0,0,4,0,0,GHA
Ghana,2020-03-23,27,2,0,0,4,1,0,GHA
Ghana,2020-03-24,53,2,0,0,26,0,0,GHA
Ghana,2020-03-25,93,4,0,0,40,2,0,GHA
Ghana,2020-03-26,132,4,0,0,39,0,0,GHA
Ghana,2020-03-27,137,4,0,0,5,0,0,GHA
Ghana,2020-03-28,141,5,0,0,4,1,0,GHA
Ghana,2020-03-29,152,5,0,0,11,0,0,GHA
Ghana,2020-03-30,152,5,0,0,0,0,0,GHA
Gibraltar,2020-03-04,1,0,0,0,1,0,0,GIB
Gibraltar,2020-03-05,1,0,0,0,0,0,0,GIB
Gibraltar,2020-03-06,1,0,0,0,0,0,0,GIB
Gibraltar,2020-03-07,1,0,0,0,0,0,0,GIB
Gibraltar,2020-03-08,1,0,0,0,0,0,0,GIB
Gibraltar,2020-03-09,1,0,0,0,0,0,0,GIB
Gibraltar,2020-03-10,1,0,0,0,0,0,0,GIB
Greece,2020-02-26,1,0,0,0,1,0,0,GRC
Greece,2020-02-27,3,0,0,0,2,0,0,GRC
Greece,2020-02-28,4,0,0,0,1,0,0,GRC
Greece,2020-02-29,4,0,0,0,0,0,0,GRC
Greece,2020-03-01,7,0,0,0,3,0,0,GRC
Greece,2020-03-02,7,0,0,0,0,0,0,GRC
Greece,2020-03-03,7,0,0,0,0,0,0,GRC
Greece,2020-03-04,9,0,0,0,2,0,0,GRC
Greece,2020-03-05,31,0,0,0,22,0,0,GRC
Greece,2020-03-06,45,0,0,0,14,0,0,GRC
Greece,2020-03-07,46,0,0,0,1,0,0,GRC
Greece,2020-03-08,73,0,0,0,27,0,0,GRC
Greece,2020-03-09,73,0,0,0,0,0,0,GRC
Greece,2020-03-10,89,0,0,0,16,0,0,GRC
Greece,2020-03-11,99,1,0,0,10,1,0,GRC
Greece,2020-03-12,99,1,0,0,0,0,0,GRC
Greece,2020-03-13,190,1,0,0,91,0,0,GRC
Greece,2020-03-14,228,3,0,0,38,2,0,GRC
Greece,2020-03-15,331,4,0,0,103,1,0,GRC
Greece,2020-03-16,331,4,0,0,0,0,0,GRC
Greece,2020-03-17,387,5,0,0,56,1,0,GRC
Greece,2020-03-18,418,5,0,0,31,0,0,GRC
Greece,2020-03-19,418,6,0,0,0,1,0,GRC
Greece,2020-03-20,495,6,0,0,77,0,0,GRC
Greece,2020-03-21,530,13,0,0,35,7,0,GRC
Greece,2020-03-22,624,15,0,0,94,2,0,GRC
Greece,2020-03-23,695,17,0,0,71,2,0,GRC
Greece,2020-03-24,743,20,0,0,48,3,0,GRC
Greece,2020-03-25,821,22,0,0,78,2,0,GRC
Greece,2020-03-26,892,26,0,0,71,4,0,GRC
Greece,2020-03-27,966,28,0,0,74,2,0,GRC
Greece,2020-03-28,1061,32,0,0,95,4,0,GRC
Greece,2020-03-29,1156,38,0,0,95,6,0,GRC
Greece,2020-03-30,1212,43,0,0,56,5,0,GRC
Greenland,2020-03-16,1,0,0,0,1,0,0,GRL
Greenland,2020-03-17,1,0,0,0,0,0,0,GRL
Greenland,2020-03-18,1,0,0,0,0,0,0,GRL
Greenland,2020-03-19,0,0,0,0,-1,0,0,GRL
Greenland,2020-03-20,0,0,0,0,0,0,0,GRL
Greenland,2020-03-21,0,0,0,0,0,0,0,GRL
Grenada,2020-03-22,1,0,0,0,1,0,0,GRD
Grenada,2020-03-23,1,0,0,0,0,0,0,GRD
Grenada,2020-03-24,1,0,0,0,0,0,0,GRD
Grenada,2020-03-25,1,0,0,0,0,0,0,GRD
Grenada,2020-03-26,7,0,0,0,6,0,0,GRD
Grenada,2020-03-27,7,0,0,0,0,0,0,GRD
Grenada,2020-03-28,7,0,0,0,0,0,0,GRD
Grenada,2020-03-29,9,0,0,0,2,0,0,GRD
Grenada,2020-03-30,9,0,0,0,0,0,0,GRD
Guadeloupe,2020-03-13,1,0,0,0,1,0,0,GLP
Guadeloupe,2020-03-14,1,0,0,0,0,0,0,GLP
Guadeloupe,2020-03-15,3,0,0,0,2,0,0,GLP
Guadeloupe,2020-03-16,6,0,0,0,3,0,0,GLP
Guadeloupe,2020-03-17,18,0,0,0,12,0,0,GLP
Guadeloupe,2020-03-18,27,0,0,0,9,0,0,GLP
Guadeloupe,2020-03-19,33,0,0,0,6,0,0,GLP
Guadeloupe,2020-03-20,45,0,0,0,12,0,0,GLP
Guadeloupe,2020-03-21,53,0,0,0,8,0,0,GLP
Guam,2020-03-16,3,0,0,0,3,0,0,GUM
Guam,2020-03-17,3,0,0,0,0,0,0,GUM
Guam,2020-03-18,0,0,0,0,-3,0,0,GUM
Guam,2020-03-19,0,0,0,0,0,0,0,GUM
Guam,2020-03-20,0,0,0,0,0,0,0,GUM
Guam,2020-03-21,0,0,0,0,0,0,0,GUM
Guatemala,2020-03-14,1,0,0,0,1,0,0,GTM
Guatemala,2020-03-15,1,0,0,0,0,0,0,GTM
Guatemala,2020-03-16,2,1,0,0,1,1,0,GTM
Guatemala,2020-03-17,6,1,0,0,4,0,0,GTM
Guatemala,2020-03-18,6,1,0,0,0,0,0,GTM
Guatemala,2020-03-19,9,1,0,0,3,0,0,GTM
Guatemala,2020-03-20,12,1,0,0,3,0,0,GTM
Guatemala,2020-03-21,17,1,0,0,5,0,0,GTM
Guatemala,2020-03-22,19,1,0,0,2,0,0,GTM
Guatemala,2020-03-23,20,1,0,0,1,0,0,GTM
Guatemala,2020-03-24,21,1,0,0,1,0,0,GTM
Guatemala,2020-03-25,24,1,0,0,3,0,0,GTM
Guatemala,2020-03-26,25,1,0,0,1,0,0,GTM
Guatemala,2020-03-27,28,1,0,0,3,0,0,GTM
Guatemala,2020-03-28,34,1,0,0,6,0,0,GTM
Guatemala,2020-03-29,34,1,0,0,0,0,0,GTM
Guatemala,2020-03-30,36,1,0,0,2,0,0,GTM
Guernsey,2020-03-14,1,0,0,0,1,0,0,GGY
Guernsey,2020-03-15,1,0,0,0,0,0,0,GGY
Guernsey,2020-03-16,1,0,0,0,0,0,0,GGY
Guernsey,2020-03-17,0,0,0,0,-1,0,0,GGY
Guernsey,2020-03-18,0,0,0,0,0,0,0,GGY
Guernsey,2020-03-19,0,0,0,0,0,0,0,GGY
Guernsey,2020-03-20,0,0,0,0,0,0,0,GGY
Guernsey,2020-03-21,0,0,0,0,0,0,0,GGY
Guinea,2020-03-13,1,0,0,0,1,0,0,GIN
Guinea,2020-03-14,1,0,0,0,0,0,0,GIN
Guinea,2020-03-15,1,0,0,0,0,0,0,GIN
Guinea,2020-03-16,1,0,0,0,0,0,0,GIN
Guinea,2020-03-17,1,0,0,0,0,0,0,GIN
Guinea,2020-03-18,1,0,0,0,0,0,0,GIN
Guinea,2020-03-19,1,0,0,0,0,0,0,GIN
Guinea,2020-03-20,1,0,0,0,0,0,0,GIN
Guinea,2020-03-21,2,0,0,0,1,0,0,GIN
Guinea,2020-03-22,2,0,0,0,0,0,0,GIN
Guinea,2020-03-23,4,0,0,0,2,0,0,GIN
Guinea,2020-03-24,4,0,0,0,0,0,0,GIN
Guinea,2020-03-25,4,0,0,0,0,0,0,GIN
Guinea,2020-03-26,4,0,0,0,0,0,0,GIN
Guinea,2020-03-27,8,0,0,0,4,0,0,GIN
Guinea,2020-03-28,8,0,0,0,0,0,0,GIN
Guinea,2020-03-29,16,0,0,0,8,0,0,GIN
Guinea,2020-03-30,22,0,0,0,6,0,0,GIN
Guinea-Bissau,2020-03-25,2,0,0,0,2,0,0,GNB
Guinea-Bissau,2020-03-26,2,0,0,0,0,0,0,GNB
Guinea-Bissau,2020-03-27,2,0,0,0,0,0,0,GNB
Guinea-Bissau,2020-03-28,2,0,0,0,0,0,0,GNB
Guinea-Bissau,2020-03-29,2,0,0,0,0,0,0,GNB
Guinea-Bissau,2020-03-30,8,0,0,0,6,0,0,GNB
Guyana,2020-03-12,1,1,0,0,1,1,0,GUY
Guyana,2020-03-13,1,1,0,0,0,0,0,GUY
Guyana,2020-03-14,1,1,0,0,0,0,0,GUY
Guyana,2020-03-15,4,1,0,0,3,0,0,GUY
Guyana,2020-03-16,4,1,0,0,0,0,0,GUY
Guyana,2020-03-17,7,1,0,0,3,0,0,GUY
Guyana,2020-03-18,7,1,0,0,0,0,0,GUY
Guyana,2020-03-19,7,1,0,0,0,0,0,GUY
Guyana,2020-03-20,7,1,0,0,0,0,0,GUY
Guyana,2020-03-21,7,1,0,0,0,0,0,GUY
Guyana,2020-03-22,18,1,0,0,11,0,0,GUY
Guyana,2020-03-23,20,1,0,0,2,0,0,GUY
Guyana,2020-03-24,5,1,0,0,-15,0,0,GUY
Guyana,2020-03-25,5,1,0,0,0,0,0,GUY
Guyana,2020-03-26,5,1,0,0,0,0,0,GUY
Guyana,2020-03-27,5,1,0,0,0,0,0,GUY
Guyana,2020-03-28,8,1,0,0,3,0,0,GUY
Guyana,2020-03-29,8,1,0,0,0,0,0,GUY
Guyana,2020-03-30,8,1,0,0,0,0,0,GUY
Haiti,2020-03-20,2,0,0,0,2,0,0,HTI
Haiti,2020-03-21,2,0,0,0,0,0,0,HTI
Haiti,2020-03-22,2,0,0,0,0,0,0,HTI
Haiti,2020-03-23,6,0,0,0,4,0,0,HTI
Haiti,2020-03-24,7,0,0,0,1,0,0,HTI
Haiti,2020-03-25,8,0,0,0,1,0,0,HTI
Haiti,2020-03-26,8,0,0,0,0,0,0,HTI
Haiti,2020-03-27,8,0,0,0,0,0,0,HTI
Haiti,2020-03-28,8,0,0,0,0,0,0,HTI
Haiti,2020-03-29,15,0,0,0,7,0,0,HTI
Haiti,2020-03-30,15,0,0,0,0,0,0,HTI
Holy See,2020-03-10,1,0,0,0,1,0,0,VAT
Holy See,2020-03-11,1,0,0,0,0,0,0,VAT
Holy See,2020-03-12,1,0,0,0,0,0,0,VAT
Holy See,2020-03-13,1,0,0,0,0,0,0,VAT
Holy See,2020-03-14,1,0,0,0,0,0,0,VAT
Holy See,2020-03-15,1,0,0,0,0,0,0,VAT
Holy See,2020-03-16,1,0,0,0,0,0,0,VAT
Holy See,2020-03-17,1,0,0,0,0,0,0,VAT
Holy See,2020-03-18,1,0,0,0,0,0,0,VAT
Holy See,2020-03-19,1,0,0,0,0,0,0,VAT
Holy See,2020-03-20,1,0,0,0,0,0,0,VAT
Holy See,2020-03-21,1,0,0,0,0,0,0,VAT
Holy See,2020-03-22,1,0,0,0,0,0,0,VAT
Holy See,2020-03-23,1,0,0,0,0,0,0,VAT
Holy See,2020-03-24,4,0,0,0,3,0,0,VAT
Holy See,2020-03-25,4,0,0,0,0,0,0,VAT
Holy See,2020-03-26,4,0,0,0,0,0,0,VAT
Holy See,2020-03-27,4,0,0,0,0,0,0,VAT
Holy See,2020-03-28,6,0,0,0,2,0,0,VAT
Holy See,2020-03-29,6,0,0,0,0,0,0,VAT
Holy See,2020-03-30,6,0,0,0,0,0,0,VAT
Honduras,2020-03-11,2,0,0,0,2,0,0,HND
Honduras,2020-03-12,2,0,0,0,0,0,0,HND
Honduras,2020-03-13,2,0,0,0,0,0,0,HND
Honduras,2020-03-14,2,0,0,0,0,0,0,HND
Honduras,2020-03-15,3,0,0,0,1,0,0,HND
Honduras,2020-03-16,6,0,0,0,3,0,0,HND
Honduras,2020-03-17,8,0,0,0,2,0,0,HND
Honduras,2020-03-18,9,0,0,0,1,0,0,HND
Honduras,2020-03-19,12,0,0,0,3,0,0,HND
Honduras,2020-03-20,24,0,0,0,12,0,0,HND
Honduras,2020-03-21,24,0,0,0,0,0,0,HND
Honduras,2020-03-22,26,0,0,0,2,0,0,HND
Honduras,2020-03-23,27,0,0,0,1,0,0,HND
Honduras,2020-03-24,30,0,0,0,3,0,0,HND
Honduras,2020-03-25,36,0,0,0,6,0,0,HND
Honduras,2020-03-26,52,1,0,0,16,1,0,HND
Honduras,2020-03-27,68,1,0,0,16,0,0,HND
Honduras,2020-03-28,95,1,0,0,27,0,0,HND
Honduras,2020-03-29,110,3,0,0,15,2,0,HND
Honduras,2020-03-30,139,7,0,0,29,4,0,HND
Hong Kong,2020-01-22,0,0,0,0,0,0,0,HKG
Hong Kong,2020-01-23,2,0,0,0,2,0,0,HKG
Hong Kong,2020-01-24,2,0,0,0,0,0,0,HKG
Hong Kong,2020-01-25,5,0,0,0,3,0,0,HKG
Hong Kong,2020-01-26,8,0,0,0,3,0,0,HKG
Hong Kong,2020-01-27,8,0,0,0,0,0,0,HKG
Hong Kong,2020-01-28,8,0,0,0,0,0,0,HKG
Hong Kong,2020-01-29,10,0,0,0,2,0,0,HKG
Hong Kong,2020-01-30,10,0,0,0,0,0,0,HKG
Hong Kong,2020-01-31,12,0,0,0,2,0,0,HKG
Hong Kong,2020-02-01,13,0,0,0,1,0,0,HKG
Hong Kong,2020-02-02,15,0,0,0,2,0,0,HKG
Hong Kong,2020-02-03,15,0,0,0,0,0,0,HKG
Hong Kong,2020-02-04,17,1,0,0,2,1,0,HKG
Hong Kong,2020-02-05,21,1,0,0,4,0,0,HKG
Hong Kong,2020-02-06,24,1,0,0,3,0,0,HKG
Hong Kong,2020-02-07,25,1,0,0,1,0,0,HKG
Hong Kong,2020-02-08,26,1,0,0,1,0,0,HKG
Hong Kong,2020-02-09,29,1,0,0,3,0,0,HKG
Hong Kong,2020-02-10,38,1,0,0,9,0,0,HKG
Hong Kong,2020-02-11,49,1,0,0,11,0,0,HKG
Hong Kong,2020-02-12,50,1,0,0,1,0,0,HKG
Hong Kong,2020-02-13,53,1,0,0,3,0,0,HKG
Hong Kong,2020-02-14,56,1,0,0,3,0,0,HKG
Hong Kong,2020-02-15,56,1,0,0,0,0,0,HKG
Hong Kong,2020-02-16,57,1,0,0,1,0,0,HKG
Hong Kong,2020-02-17,60,1,0,0,3,0,0,HKG
Hong Kong,2020-02-18,62,1,0,0,2,0,0,HKG
Hong Kong,2020-02-19,63,2,0,0,1,1,0,HKG
Hong Kong,2020-02-20,68,2,0,0,5,0,0,HKG
Hong Kong,2020-02-21,68,2,0,0,0,0,0,HKG
Hong Kong,2020-02-22,69,2,0,0,1,0,0,HKG
Hong Kong,2020-02-23,74,2,0,0,5,0,0,HKG
Hong Kong,2020-02-24,79,2,0,0,5,0,0,HKG
Hong Kong,2020-02-25,84,2,0,0,5,0,0,HKG
Hong Kong,2020-02-26,91,2,0,0,7,0,0,HKG
Hong Kong,2020-02-27,92,2,0,0,1,0,0,HKG
Hong Kong,2020-02-28,94,2,0,0,2,0,0,HKG
Hong Kong,2020-02-29,95,2,0,0,1,0,0,HKG
Hong Kong,2020-03-01,96,2,0,0,1,0,0,HKG
Hong Kong,2020-03-02,100,2,0,0,4,0,0,HKG
Hong Kong,2020-03-03,100,2,0,0,0,0,0,HKG
Hong Kong,2020-03-04,105,2,0,0,5,0,0,HKG
Hong Kong,2020-03-05,105,2,0,0,0,0,0,HKG
Hong Kong,2020-03-06,107,2,0,0,2,0,0,HKG
Hong Kong,2020-03-07,108,2,0,0,1,0,0,HKG
Hong Kong,2020-03-08,114,3,0,0,6,1,0,HKG
Hong Kong,2020-03-09,115,3,0,0,1,0,0,HKG
Hong Kong,2020-03-10,120,3,0,0,5,0,0,HKG
Hungary,2020-03-04,2,0,0,0,2,0,0,HUN
Hungary,2020-03-05,2,0,0,0,0,0,0,HUN
Hungary,2020-03-06,2,0,0,0,0,0,0,HUN
Hungary,2020-03-07,4,0,0,0,2,0,0,HUN
Hungary,2020-03-08,7,0,0,0,3,0,0,HUN
Hungary,2020-03-09,9,0,0,0,2,0,0,HUN
Hungary,2020-03-10,9,0,0,0,0,0,0,HUN
Hungary,2020-03-11,13,0,0,0,4,0,0,HUN
Hungary,2020-03-12,13,0,0,0,0,0,0,HUN
Hungary,2020-03-13,19,0,0,0,6,0,0,HUN
Hungary,2020-03-14,30,0,0,0,11,0,0,HUN
Hungary,2020-03-15,32,1,0,0,2,1,0,HUN
Hungary,2020-03-16,39,1,0,0,7,0,0,HUN
Hungary,2020-03-17,50,1,0,0,11,0,0,HUN
Hungary,2020-03-18,58,1,0,0,8,0,0,HUN
Hungary,2020-03-19,73,1,0,0,15,0,0,HUN
Hungary,2020-03-20,85,3,0,0,12,2,0,HUN
Hungary,2020-03-21,103,4,0,0,18,1,0,HUN
Hungary,2020-03-22,131,6,0,0,28,2,0,HUN
Hungary,2020-03-23,167,7,0,0,36,1,0,HUN
Hungary,2020-03-24,187,9,0,0,20,2,0,HUN
Hungary,2020-03-25,226,10,0,0,39,1,0,HUN
Hungary,2020-03-26,261,10,0,0,35,0,0,HUN
Hungary,2020-03-27,300,10,0,0,39,0,0,HUN
Hungary,2020-03-28,343,11,0,0,43,1,0,HUN
Hungary,2020-03-29,408,13,0,0,65,2,0,HUN
Hungary,2020-03-30,447,15,0,0,39,2,0,HUN
Iceland,2020-02-28,1,0,0,0,1,0,0,ISL
Iceland,2020-02-29,1,0,0,0,0,0,0,ISL
Iceland,2020-03-01,3,0,0,0,2,0,0,ISL
Iceland,2020-03-02,6,0,0,0,3,0,0,ISL
Iceland,2020-03-03,11,0,0,0,5,0,0,ISL
Iceland,2020-03-04,26,0,0,0,15,0,0,ISL
Iceland,2020-03-05,34,0,0,0,8,0,0,ISL
Iceland,2020-03-06,43,0,0,0,9,0,0,ISL
Iceland,2020-03-07,50,0,0,0,7,0,0,ISL
Iceland,2020-03-08,50,0,0,0,0,0,0,ISL
Iceland,2020-03-09,58,0,0,0,8,0,0,ISL
Iceland,2020-03-10,69,0,0,0,11,0,0,ISL
Iceland,2020-03-11,85,0,0,0,16,0,0,ISL
Iceland,2020-03-12,103,0,0,0,18,0,0,ISL
Iceland,2020-03-13,134,0,0,0,31,0,0,ISL
Iceland,2020-03-14,156,0,0,0,22,0,0,ISL
Iceland,2020-03-15,171,5,0,0,15,5,0,ISL
Iceland,2020-03-16,180,0,0,0,9,-5,0,ISL
Iceland,2020-03-17,220,1,0,0,40,1,0,ISL
Iceland,2020-03-18,250,1,0,0,30,0,0,ISL
Iceland,2020-03-19,330,1,0,0,80,0,0,ISL
Iceland,2020-03-20,409,0,0,0,79,-1,0,ISL
Iceland,2020-03-21,473,1,0,0,64,1,0,ISL
Iceland,2020-03-22,568,1,0,0,95,0,0,ISL
Iceland,2020-03-23,588,1,0,0,20,0,0,ISL
Iceland,2020-03-24,648,2,0,0,60,1,0,ISL
Iceland,2020-03-25,737,2,0,0,89,0,0,ISL
Iceland,2020-03-26,802,2,0,0,65,0,0,ISL
Iceland,2020-03-27,890,2,0,0,88,0,0,ISL
Iceland,2020-03-28,963,2,0,0,73,0,0,ISL
Iceland,2020-03-29,1020,2,0,0,57,0,0,ISL
Iceland,2020-03-30,1086,2,0,0,66,0,0,ISL
India,2020-01-30,1,0,0,0,1,0,0,IND
India,2020-01-31,1,0,0,0,0,0,0,IND
India,2020-02-01,1,0,0,0,0,0,0,IND
India,2020-02-02,2,0,0,0,1,0,0,IND
India,2020-02-03,3,0,0,0,1,0,0,IND
India,2020-02-04,3,0,0,0,0,0,0,IND
India,2020-02-05,3,0,0,0,0,0,0,IND
India,2020-02-06,3,0,0,0,0,0,0,IND
India,2020-02-07,3,0,0,0,0,0,0,IND
India,2020-02-08,3,0,0,0,0,0,0,IND
India,2020-02-09,3,0,0,0,0,0,0,IND
India,2020-02-10,3,0,0,0,0,0,0,IND
